,cluster_id,brain_region,grid_score,field_size,field_spacing,orientation,_smooth_sigma,travel,sig,null_grid_score,null_field_size,null_field_spacing,null_orientation,null__smooth_sigma,null__skip_shuffles,mouse,day,session_travel_lag,optimal_travel_lag,optimal_travel_lag_grid_score,session_travel_lag_grid_score,zero_lag_grid_score,spatial_information_score,spatial_information_score_no_lag,SC_x,SC_y,SC_z,probe_x,probe_y,theta_index,firing_rate,firing_rate_OF1,firing_rate_VR,classified_by,cell_type,grid_module
 32.9926062  24.32335177 39.17585612 37.09609727 27.81952586 38.24184918
 24.60595978 32.58883572 39.36496784 24.37150359 38.13657095 36.66235411
 33.55496561 32.52839768 34.15764373 34.28307961 25.36080602 25.89266132
 33.72119098 30.36978997 23.58614893 25.20103782 30.84200896 29.18411022
 40.15316632 36.25049972]","[37.37629578 56.04941049 61.10388374 56.78866124 33.77697899 43.20735904
 46.15294042 38.35384307 44.67643255 55.22033453 45.70936168 50.07382863
 38.20876354 47.86784943 33.57623526 41.28169891 59.07563289 35.52351926
 41.28283288 43.87833635 50.15370107 48.02174687 39.41154321 52.55057818
 35.81979088 44.84428796 39.61371012 39.73415968 46.64703381 37.02816988
 45.43271563 51.88827385 39.34824817 36.7899639  37.51223839 34.67487335
 44.96540873 39.11036254 45.95231034 36.23602999 28.29492115 52.95449453
 52.34139274 44.91784148 49.50874779 61.17547842 32.87785508 39.2668552
 39.53549584 41.30263501 51.69939534 41.94056652 47.59901395 53.73134081
 36.98800373 49.67747653 39.9861868  55.97622762 50.51215783 48.16443738
 43.44350631 49.00549351 69.81829447 45.7168076  43.53905458 39.1746277
 50.67546257 69.0928987  34.71828388 64.38696836 42.39799984 47.8901347
 36.02901385 34.74122976 53.37882081 52.5793962  48.94027135 33.66171457
 37.91163212 41.98186103 48.17032759 40.54282578 36.4310787  56.12773121
 39.90343156 40.4627526  35.15252776 52.14740654 38.77501593 47.09264989
 40.75316626 48.04099326 30.20066974 32.00469479 45.81157613 36.4190655
 50.02737216 63.55823433 42.16390023 45.59287324 42.62903098 49.64256788
 47.18902599 37.80428875 42.43598886 50.0629919  39.02917195 30.29848577
 37.87501519 71.27491956 42.70603445 58.62295052 38.01375598 40.74394944
 38.53132034 34.62378712 42.35850144 33.38017716 51.28879923 36.0430386
 50.36324253 58.8400059  49.49088049 40.11055831 38.62922715 41.2388273
 44.13763348 38.24960248 41.28206181 39.52212911 42.83044323 42.37465195
 54.1199164  52.75597658 45.81657553 53.8219929  46.84499656 37.8026081
 61.77233233 54.20942463 48.64631874 44.62610704 39.70593416 39.38374209
 57.7876956  35.43558054 40.97169542 37.73454044 33.99094661 42.81607784
 45.13113099 38.10043828 41.59072136 27.01344715 43.76644391 32.54263393
 38.17209968 37.72224494 57.12360027 36.18182633 56.38029635 66.62884965
 64.76758629 41.644379   34.62718632 41.89370973 34.37114637 37.74597503
 42.76238031 36.84806353 44.78021135 41.19150283 69.09556727 40.9323064
 43.99014161 32.43113569 52.23447483 49.46146302 37.09270114 50.98913224
 32.80794637 43.45178097 52.48662378 32.49533812 50.84876126 48.88313881
 44.73995415 43.37119691 45.54352497 45.71077281 33.81440802 34.52354842
 44.96158797 40.4930533  31.44819857 33.60138376 41.12267861 38.91214697
 53.53755509 48.33399962]","[52.70266156  2.86936449 31.88386007 18.77953041 55.12389436 59.09016397
 12.03735336 29.18518252 44.08327349 12.55556223  5.11513765 23.86753665
 12.84721907 21.82627293 27.04560738 11.63763954  7.70766327  4.70083718
 42.14322983 57.96936095 59.31006286  5.41391547  5.92255728  5.56722419
 25.96262576 29.89339759 50.71701303 24.37518846 28.09538801  1.7051935
  6.2377142  33.56773907 59.07735467 53.37962908 44.69840094 36.71781142
 37.86878303  7.58405034 39.89844136  9.47923937 52.50334924 58.17732984
 13.47454174  3.61340948 14.90133589 23.4491894  17.55327133 14.17280203
  1.32609414 34.13022768  2.29607234 52.8943863  21.61318907 34.52397304
 13.7025679  19.85539183 36.18230046 39.24239171 26.45894976 36.69349578
 29.66441475 46.9667578  26.64265389 44.80992976 12.57452959 41.54243713
 48.5330677  30.50594815 36.81346006  6.5033722  33.66164357 35.17969295
 37.36897383 25.07624355  9.74995147 40.27844369  7.26668021  1.45057691
  3.36518669 52.09540379  4.36789912 28.58591017 19.94413128 58.43174652
 13.49969254 43.86602591 30.46991585  9.10034795 55.61665151 25.80232777
 16.45597257  6.30013415 16.02414489 52.2380245   7.81149429  3.92980991
 51.95995194 27.04371625 25.0654475  44.83031713 16.41154728 52.14539222
 27.97522418 49.58955072 41.70805006 25.12778791 39.68621424 21.24895429
 26.32926585 37.85395587 46.2362837  11.88902498 23.36589913 37.84013098
  1.73598247  3.67022158 38.11253133 47.33649026 25.84884331 52.31824804
  2.61138524 56.61315225 56.93637601 35.96229885 37.07970461 39.24778381
 43.67248368 56.30645153 39.92482986  3.86154304 47.54723035 27.77126471
  4.19041125 52.75619142 19.02828996  5.15216809  0.28806965 47.68396997
 39.50572676 19.25248397 22.8981078  56.26385315 20.4830042  53.09905756
 20.1729056  50.20457448 39.29603237 25.50208025  5.49366879 59.50708053
 10.89933013 42.38314831  0.25371073 11.81872     5.48412909 57.51920047
 24.91186611 13.84937024 24.65240999 41.96729605 53.06444887 51.22962184
 44.44810514 40.89648338  2.1789041  31.18528656 51.58516116 18.1938469
 22.97259558 33.07818057 28.83775689 21.573873   19.72656951 35.64436326
 27.23366334 47.36251482 43.77450152 47.91430193  1.2776405  19.61282476
 31.85245023 24.68466839 46.63552005 56.84387179 18.15966757 14.17284422
 33.28416913 21.13771446 52.5824962  53.71063995 25.50138481  9.11448857
 36.61589005 50.2565191  34.35560424 12.14574392 37.13425736 25.67919358
 34.03859443 50.38403837]","[1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5
 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5
 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5
 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5
 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5
 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5
 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5
 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5
 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5
 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5
 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5
 1.5 1.5]",,28.0,23.0,7.257257257257258,20.0,7.0,0.23351958149750046,-0.5161685029650364,0.1854121601090068,0.16506830454198812,-3600.0,3174.0908675148,4238.331785339849,750.0,390.0,0.008435917374833981,3.932631110114296,5.431512579855373,2.9391403169879133,OF1,NG,
58,283,ENTm5,-0.5394562165021692,54.47670307279074,72.63560409705431,11.681567750750789,1.5,7,False,,,,,,,28.0,23.0,7.257257257257258,4.0,19.0,-0.5394562165021692,-0.48407493745008834,0.07685921206289748,0.07784082451805407,-3600.0,3129.174055972707,4235.596818997805,750.0,435.0,0.047335519701291906,6.847361229652762,7.605612980816144,6.040425577130453,OF1,NG,
59,284,ENTm5,0.007711934126452693,40.935945195542914,54.58126026072389,8.230907392555755,1.5,7,False,,,,,,,28.0,23.0,7.257257257257258,36.0,-7.0,0.007711934126452693,-0.38958043909563844,0.03858659078314333,0.03834870187691559,-3600.0,3144.146326486737,4236.508474445153,782.0,420.0,0.0016560017210137566,7.160223574098263,7.9470555734011175,5.818792391844421,OF1,NG,
60,285,ENTm5,0.05180849009154308,27.523625382506076,36.698167176674765,44.187755267094325,1.5,7,False,,,,,,,28.0,23.0,7.257257257257258,-12.0,23.0,0.05180849009154308,-0.28008944150806725,0.07028330423252463,0.07355846026482483,-3600.0,3144.146326486737,4236.508474445153,750.0,420.0,0.02103212490834072,2.609036091928006,3.081290938923766,2.0226002324677705,OF1,NG,
61,286,ENTm5,-0.46572215350538904,61.71571427578322,82.28761903437763,45.61551239997244,1.5,7,False,,,,,,,28.0,23.0,7.257257257257258,12.0,30.0,-0.46572215350538904,-0.5532303333280464,0.16045160546794704,0.14457817140985832,-3600.0,3144.146326486737,4236.508474445153,782.0,420.0,0.039955137127213845,3.0167052074175986,3.013168572519951,3.2360550830243064,OF1,NG,
62,288,ENTm5,-0.055916404059637395,50.1792478295765,66.90566377276866,22.575742062316024,1.5,7,False,,,,,,,28.0,23.0,7.257257257257258,-28.0,35.0,-0.055916404059637395,-0.46268847554479653,0.03291030142023938,0.034521094062236336,-3600.0,3144.146326486737,4236.508474445153,750.0,420.0,0.058998593701771226,9.821981480167862,11.024192709495383,9.133287723342882,OF1,NG,
63,289,ENTm5,-0.35572854006188104,31.102328589983305,41.469771453311076,51.56909276844998,1.5,7,False,,,,,,,28.0,23.0,7.257257257257258,-19.0,38.0,-0.35572854006188104,-0.11583474591908119,0.08735288531219455,0.0683734886142029,-3600.0,3129.174055972707,4235.596818997805,782.0,435.0,0.004745887486687627,2.231658895967135,1.9522873298654217,1.9941722229536478,OF1,NG,
64,290,ENTm5,0.22015154025259567,58.91957687843156,78.55943583790875,56.77053316922291,1.5,7,False,,,,,,,28.0,23.0,7.257257257257258,8.0,-27.0,0.22015154025259567,0.2112289953375555,0.024597674506942283,0.02621481928448804,-3600.0,3114.201785458676,4234.685163550456,750.0,450.0,0.036649649609595096,8.695168320904795,9.984911241554258,7.094367707635522,OF1,NG,
65,291,ENTm5,-0.6812334680345423,29.11763532703852,38.8235137693847,13.612086531942948,1.5,7,False,,,,,,,28.0,23.0,7.257257257257258,-16.0,18.0,-0.6812334680345423,-0.43345066635139184,0.09225633931363844,0.07553533421548692,-3600.0,3114.201785458676,4234.685163550456,750.0,450.0,0.01870483080791666,1.6031593747528907,1.7213358925451718,1.3266404439923951,OF1,NG,
66,292,ENTm5,-0.867983116967161,39.560134639506785,52.74684618600905,23.43704464449573,1.5,7,False,,,,,,,28.0,23.0,7.257257257257258,-8.0,44.0,-0.867983116967161,-0.26032151384664415,0.07423119568876589,0.06840554118926549,-3600.0,3114.201785458676,4234.685163550456,750.0,450.0,0.010735166002232852,3.30205046465762,4.085680463097082,2.750673142801692,OF1,NG,
67,293,ENTm5,-0.019762553168506586,34.220913751290055,45.627885001720074,17.05843335843157,1.5,7,False,,,,,,,28.0,23.0,7.257257257257258,17.0,-41.0,-0.019762553168506586,-0.20872726977165584,0.06501256724999549,0.06017212223787779,-3600.0,3084.257244430614,4232.86185265576,750.0,480.0,-0.013161728387048835,4.390940915503049,4.933887000881166,3.8146177210987675,OF1,NG,
68,294,ENTm5,-0.41067627373025184,28.731487844435534,38.308650459247374,22.64992988939299,1.5,7,False,,,,,,,28.0,23.0,7.257257257257258,17.0,-49.0,-0.41067627373025184,-0.4279543819784427,0.011103934990653007,0.010626373580489488,-3600.0,3084.257244430614,4232.86185265576,750.0,480.0,0.052406809637792304,23.950733962033773,32.44452314066561,16.224496763254614,OF1,NG,
69,295,ENTm5,-0.3898388458805825,33.56019587573162,44.74692783430883,8.710032156803772,1.5,7,False,,,,,,,28.0,23.0,7.257257257257258,8.0,-45.0,-0.3898388458805825,-0.5271120787255619,0.02332090477145971,0.02552311285489212,-3600.0,3084.257244430614,4232.86185265576,750.0,480.0,0.017835348575356225,10.216470142122056,11.727846908812834,10.020346909107637,OF1,NG,
70,296,ENTm5,-0.2498850337083434,45.86405933045229,61.152079107269735,25.996486384918928,1.5,7,False,,,,,,,28.0,23.0,7.257257257257258,10.0,49.0,-0.2498850337083434,-0.5936873711407574,0.06493116437603594,0.05467359065805607,-3600.0,3084.257244430614,4232.86185265576,750.0,480.0,0.08095823643245637,4.155542640081379,6.782329260009066,1.5666991910005428,OF1,NG,
71,299,ENTm5,-0.31635306527041873,36.99391200651152,49.325216008682034,12.598289834417757,1.5,7,False,,,,,,,28.0,23.0,7.257257257257258,8.0,47.0,-0.31635306527041873,-0.34954378998531355,0.050911373483151695,0.04305589442746282,-3600.0,3069.2849739165827,4231.950197208413,750.0,495.0,0.027843950387321178,5.633372088234519,6.688453316062345,4.913307644357548,OF1,NG,
72,300,ENTm5,-0.4851521971275155,42.398319916453474,56.531093221937965,25.473317911220757,1.5,7,False,,,,,,,28.0,23.0,7.257257257257258,-22.0,-31.0,-0.4851521971275155,-0.4222888554966637,0.06101795122381832,0.04751347662536231,-3600.0,3069.2849739165827,4231.950197208413,750.0,495.0,0.03369319839853495,5.785062921905065,6.466640244966997,5.07966414447723,OF1,NG,
73,302,ENTm5,-0.21828762591724923,39.28694863746765,52.382598183290206,9.312700393455168,1.5,7,False,,,,,,,28.0,23.0,7.257257257257258,14.0,-50.0,-0.21828762591724923,-0.15896776678350688,0.09500455443958357,0.07634299013799865,-3600.0,3069.2849739165827,4231.950197208413,750.0,495.0,0.020886055923656954,4.931570746481307,5.054347282936692,4.760112259753665,OF1,NG,
74,303,ENTm5,-0.4599097698832125,53.19753358383197,70.93004477844264,16.77813439384192,1.5,7,False,,,,,,,28.0,23.0,7.257257257257258,0.0,36.0,-0.4599097698832125,-0.017089241266510742,0.02884156217778243,0.03400676830212784,-3600.0,3054.312703402552,4231.038541761064,750.0,510.0,0.024844919178897897,11.322009586906937,11.827538176720855,10.891086311632804,OF1,NG,
75,306,ENTm5,-0.41493272429652456,29.20573041923908,38.94097389231877,2.7669397929670057,1.5,7,False,,,,,,,28.0,23.0,7.257257257257258,34.0,-43.0,-0.41493272429652456,-0.17477815921907225,0.06798568747748186,0.0539944626878841,-3600.0,3024.3681623744897,4229.215230866368,782.0,540.0,0.03746051754234472,2.017303098996714,2.7548020365249952,0.6622673327549337,OF2,NG,
76,307,ENTm5,-0.503702459139798,35.78550788402071,47.71401051202761,23.492848345884326,1.5,7,False,,,,,,,28.0,23.0,7.257257257257258,21.0,-45.0,-0.503702459139798,-0.5775239155470775,0.053363488581935584,0.05155764022493569,-3600.0,3039.340432888521,4230.126886313717,750.0,525.0,0.0025963016922886436,4.59304120304582,4.617367225273198,4.256831202429566,OF1,NG,
77,310,ENTm5,-0.7016749958607308,39.79759488321981,53.06345984429308,53.80568906882318,1.5,7,False,,,,,,,28.0,23.0,7.257257257257258,7.0,28.0,-0.7016749958607308,-0.580994386494438,0.04606792129016784,0.03536150294685848,-3600.0,3039.340432888521,4230.126886313717,750.0,525.0,0.01750320448481088,8.853564999356509,9.124243295281671,8.278341659436672,OF1,NG,
78,313,ENTm5,-0.49807680967673273,36.628057585533774,48.837410114045035,43.794339592730175,1.5,7,False,,,,,,,28.0,23.0,7.257257257257258,23.0,-31.0,-0.49807680967673273,-0.3347901563197281,0.10282064651691976,0.08427866694019936,-3600.0,3009.395891860459,4228.30357541902,782.0,555.0,0.016161572704697823,1.8591376565719373,2.115116400781857,1.5177398412817757,OF1,NG,
79,314,ENTm5,-0.20924592005480142,40.97184890915443,54.62913187887257,20.870383481353944,1.5,7,False,,,,,,,28.0,23.0,7.257257257257258,-21.0,24.0,-0.20924592005480142,-0.5313587091967575,0.0848009823517325,0.09575457525339615,-3600.0,3009.395891860459,4228.30357541902,750.0,555.0,0.03813438747749893,3.2904886633107795,3.9444511668940523,2.6611775572942684,OF1,NG,
80,316,ENTm5,-0.3126812789659689,32.17912254864627,42.90549673152836,34.26748107491825,1.5,7,False,,,,,,,28.0,23.0,7.257257257257258,-2.0,-26.0,-0.3126812789659689,-0.2890094982170276,0.058982002321098875,0.05999198219380574,-3600.0,2994.4236213464283,4227.391919971672,750.0,570.0,0.03264904496293484,3.366102844119116,3.200920460413392,3.2155237428196624,OF1,NG,
81,318,ENTm5,-0.14635114728502713,42.69580732344552,56.92774309792736,4.649702773398572,1.5,7,False,,,,,,,28.0,23.0,7.257257257257258,2.0,-43.0,-0.14635114728502713,-0.08860154325473629,0.04056925948753369,0.036434527652984806,-3600.0,2979.451350832397,4226.480264524324,782.0,585.0,0.13006633111938715,6.129142129987036,7.789211065880083,4.187866957126786,OF1,NG,
82,320,ENTm5,-0.23603851377989427,61.95910002094216,82.61213336125621,59.70211376982831,1.5,7,False,,,,,,,28.0,23.0,7.257257257257258,4.0,-29.0,-0.23603851377989427,-0.267365195131153,0.16108497765618693,0.15788074055657245,-3600.0,2979.451350832397,4226.480264524324,750.0,585.0,0.03006466360502373,2.259407219199552,2.91430806517783,1.4203475864648738,OF1,NG,
83,321,ENTm5,-0.2337582188741618,43.460888532693204,57.94785137692426,37.63131403652365,1.5,7,False,,,,,,,28.0,23.0,7.257257257257258,3.0,-11.0,-0.2337582188741618,0.002752656030990369,0.06301672031182975,0.05765155636245715,-3600.0,2979.451350832397,4226.480264524324,750.0,585.0,0.028984470210449247,4.898966466683217,3.568947391107171,6.518963737284852,OF1,NG,
84,322,ENTm5,-0.33925122630867216,26.84936431241093,35.79915241654791,2.5688254216677042,1.5,7,False,,,,,,,28.0,23.0,7.257257257257258,40.0,48.0,-0.33925122630867216,-0.143563509528719,0.07940439703048185,0.06392274820730987,-3600.0,2949.506809804336,4224.656953629627,782.0,615.0,0.04190434496914941,2.211310125596696,2.22062299265118,1.792543933251629,OF1,NG,
85,324,ENTm5,-0.3678457571308163,35.1098050125491,46.813073350065466,4.047041761392325,1.5,7,False,,,,,,,28.0,23.0,7.257257257257258,37.0,-47.0,-0.3678457571308163,-0.5142258446234447,0.024673742952042135,0.02233666540981022,-3600.0,2934.534539290304,4223.745298182279,750.0,630.0,0.26731413638858453,11.054007031687176,11.946336937644581,7.299154665061332,OF1,NG,
86,325,ENTm5,-0.3384808932477129,38.69136092535842,51.58848123381122,37.25330719358572,1.5,7,False,,,,,,,28.0,23.0,7.257257257257258,17.0,-31.0,-0.3384808932477129,-0.2815329850516187,0.013459492927520265,0.011878729805210991,-3600.0,2949.506809804336,4224.656953629627,750.0,615.0,0.03666373271585029,22.21160780344204,18.534268225233006,20.596619337602565,OF1,NG,
87,330,ENTm5,-0.15639597419808537,36.695786040528354,48.92771472070447,21.255447470251877,1.5,7,False,,,,,,,28.0,23.0,7.257257257257258,29.0,-47.0,-0.15639597419808537,-0.19315822895938956,0.035911694662439625,0.04255586027391234,-3600.0,2919.5622687762734,4222.833642734931,750.0,645.0,0.04035602335484879,4.414758226277541,6.557193146650117,1.922575754547709,OF1,NG,
88,331,ENTm5,-0.24385926307497033,54.8915898178522,73.18878642380294,38.771025292496994,1.5,7,False,,,,,,,28.0,23.0,7.257257257257258,20.0,18.0,-0.24385926307497033,-0.05355571731212616,0.029018847292215863,0.026173254961245465,-3600.0,2904.5899982622423,4221.921987287583,782.0,660.0,0.37859511264793705,24.772315565740254,26.55443072843334,21.41102916572012,OF1,NG,
89,332,ENTm5,-0.360254998243581,33.29449191214331,44.392655882857746,40.7956205647601,1.5,7,False,,,,,,,28.0,23.0,7.257257257257258,24.0,-18.0,-0.360254998243581,-0.3835024714271903,0.048468923279135115,0.04476232518664171,-3600.0,2904.5899982622423,4221.921987287583,782.0,660.0,0.07038815334173629,4.923939957592392,4.265955505897422,3.597196092777792,OF1,NG,
90,337,ENTm5,-0.3896266298551063,34.112632197907644,45.483509597210194,17.834625385815215,1.5,7,False,,,,,,,28.0,23.0,7.257257257257258,29.0,25.0,-0.3896266298551063,-0.5361540980597586,0.01204724739770049,0.008941229101710408,-3600.0,2874.6454572341804,4220.098676392887,750.0,690.0,0.034229937220107996,26.52878442635225,29.569260822085088,21.85376909167155,OF1,NG,
91,338,ENTm5,0.04214730195440195,22.122381825757067,29.49650910100942,31.183587327456934,1.5,7,False,,,,,,,28.0,23.0,7.257257257257258,33.0,-4.0,0.04214730195440195,-0.4765368190474927,0.3494174040473562,0.29703882691713696,-3600.0,2859.6731867201497,4219.187020945538,750.0,705.0,0.028084079843480575,1.6951913134737402,1.0110356087005186,2.5306192913775565,OF2,NG,
92,339,ENTm5,-0.234892284306973,29.835803808531587,39.78107174470878,8.104136391941553,1.5,7,False,,,,,,,28.0,23.0,7.257257257257258,29.0,-49.0,-0.234892284306973,-0.5143732885933004,0.07734736003006629,0.06819436106561753,-3600.0,2889.617727748212,4221.010331840235,782.0,675.0,0.033247856549460095,2.51746662526103,1.7387818644290758,3.379774464456816,OF2,NG,
93,340,ENTm5,0.0022059511206251603,26.027350152819064,34.703133537092086,42.27882596152615,1.5,7,False,,,,,,,28.0,23.0,7.257257257257258,-44.0,-2.0,0.0022059511206251603,-0.05708284547018748,0.10525900877812218,0.1037821096821258,-3600.0,2859.6731867201497,4219.187020945538,782.0,705.0,0.04366331073341611,2.9931191326700444,2.5088969090185422,3.320286222325411,OF1,NG,
94,344,ENTm5,-0.26076435558761574,44.90902208661122,59.87869611548164,17.89189752349724,1.5,7,False,,,,,,,28.0,23.0,7.257257257257258,27.0,-46.0,-0.26076435558761574,-0.4926212218482423,0.11319045793241482,0.08963187611561169,-3600.0,2874.6454572341804,4220.098676392887,750.0,690.0,0.045492574510570635,4.814334080824345,7.523367684792025,0.9591820987913269,OF1,NG,
95,346,ENTm5,-0.2493176300979659,56.64423666566945,75.52564888755926,49.75425726463361,1.5,7,False,,,,,,,28.0,23.0,7.257257257257258,31.0,-50.0,-0.2493176300979659,-0.30298697051273527,0.032151107167181794,0.03847891001508518,-3600.0,2859.6731867201497,4219.187020945538,750.0,705.0,0.022768014643808357,9.842792722592174,12.152365557987826,8.15883873055323,OF1,NG,
96,348,ENTm5,-0.7328774556241548,31.588068051412886,42.11742406855051,18.6989681581835,1.5,7,False,,,,,,,28.0,23.0,7.257257257257258,34.0,-23.0,-0.7328774556241548,-0.3002482449621082,0.22469387962826814,0.23510139163798532,-3600.0,2859.6731867201497,4219.187020945538,750.0,705.0,0.046890606101536815,1.002408176771063,0.957866932482907,1.1234328204284805,OF1,NG,
97,349,ENTm5,-0.28284369147043026,33.24851158364621,44.33134877819495,0.4679268469169182,1.5,7,False,,,,,,,28.0,23.0,7.257257257257258,19.0,-46.0,-0.28284369147043026,-0.3647008191920157,0.4994814041426557,0.42679724631919164,-3600.0,2859.6731867201497,4219.187020945538,750.0,705.0,0.05505343999333266,8.458845101375378,1.7695200053673823,17.16209463260003,OF1,NG,
98,351,ENTm5,-0.14766857004313486,20.891677359977464,27.855569813303287,31.93327188349759,1.5,7,False,,,,,,,28.0,23.0,7.257257257257258,20.0,14.0,-0.14766857004313486,-0.06747840187160788,1.3797237276366674,1.2200495721395055,-3600.0,2859.6731867201497,4219.187020945538,750.0,705.0,0.28127620990533625,1.97267454579791,2.9782766287521434,0.44221348133079835,OF1,NG,
99,352,ENTm5,0.09882625296791006,38.87012235125605,51.826829801674734,0.19425027143383147,1.5,7,False,,,,,,,28.0,23.0,7.257257257257258,-7.0,12.0,0.09882625296791006,-0.4108354398056965,0.5637113108422406,0.6284382164362567,-3600.0,2859.6731867201497,4219.187020945538,782.0,705.0,0.08298349020967306,1.4965595663350222,1.0143586509641191,2.086300031564231,OF1,NG,
100,355,ENTm5,-0.3525891486314607,42.83444148153572,57.112588642047626,51.03562749497664,1.5,7,False,,,,,,,28.0,23.0,7.257257257257258,25.0,-31.0,-0.3525891486314607,-0.2619284917625529,0.034527899572524015,0.035241567140422654,-3600.0,2814.7563751780567,4216.452054603495,750.0,750.0,0.08916785363293485,8.81217375053482,11.425450062825169,5.442910932713243,OF1,NG,
101,366,ENTm5,-0.424864055978107,48.070590836048446,64.09412111473125,22.914348378284924,1.5,7,False,,,,,,,28.0,23.0,7.257257257257258,15.0,-25.0,-0.424864055978107,-0.3503271879992431,0.0625018831592387,0.07285755212505665,-3600.0,2724.922752093871,4210.9821219194055,782.0,840.0,0.11342508641020037,5.879407220895283,7.107987401841936,2.9186089767832692,OF1,NG,
102,368,ENTm5,-0.9449885849763007,53.26325802211322,71.01767736281762,21.349606021965407,1.5,7,False,,,,,,,28.0,23.0,7.257257257257258,30.0,43.0,-0.9449885849763007,-0.5487100881807071,0.5657393455338624,0.6104842419381943,-3600.0,2739.895022607902,4211.893777366754,750.0,825.0,0.10264203823849335,1.5078901316549258,2.26797634490749,0.5443437377333875,OF1,NG,
103,369,ENTm5,-0.6039846637970303,41.261120152085354,55.01482686944715,54.67963040841917,1.5,7,False,,,,,,,28.0,23.0,7.257257257257258,10.0,-36.0,-0.6039846637970303,-0.690429297147555,0.02338677563547529,0.0230401182154466,-3600.0,2724.922752093871,4210.9821219194055,750.0,840.0,0.12385285643274781,9.591901633365737,12.344271248710767,5.983569558102207,OF2,NG,
104,372,ENTm5,-0.21106434895802995,35.58435388805888,47.4458051840785,58.27717938414167,1.5,7,False,,,,,,,28.0,23.0,7.257257257257258,-5.0,-42.0,-0.21106434895802995,-0.19007520572007666,0.08785964276946004,0.09723915902303068,-3600.0,2739.895022607902,4211.893777366754,750.0,825.0,0.06194898487739163,1.449849888893787,2.099331950029754,0.5833006396601483,OF2,NG,
105,374,ENTm5,-0.974141180067734,33.24930502960412,44.33240670613883,7.252686813764944,1.5,7,False,,,,,,,28.0,23.0,7.257257257257258,-1.0,-8.0,-0.974141180067734,-0.1855394600468599,0.2830807789532866,0.34482268177734354,-3600.0,2709.95048157984,4210.070466472058,782.0,855.0,0.1417188939215458,3.265746408428541,3.730114940891806,2.361104123534084,OF1,NG,
106,311,ENTm5,-0.3905637040146161,33.72457088768413,44.96609451691217,30.410295637399038,1.5,7,False,,,,,,,28.0,23.0,7.257257257257258,-48.0,-13.0,-0.3905637040146161,-0.20940139277656888,0.09596306464935778,0.0802404597209768,-3600.0,3009.395891860459,4228.30357541902,782.0,555.0,0.020936142425877324,1.0636857239093174,1.4056468775031037,0.33745100182504967,,Other,
107,313,ENTm5,-0.49807680967673273,36.628057585533774,48.837410114045035,43.794339592730175,1.5,7,False,,,,,,,28.0,23.0,7.257257257257258,23.0,-31.0,-0.49807680967673273,-0.3347901563197281,0.10282064651691976,0.08427866694019936,-3600.0,3009.395891860459,4228.30357541902,782.0,555.0,0.016161572704697823,1.8591376565719373,2.115116400781857,1.5177398412817757,,Other,
108,314,ENTm5,-0.20924592005480142,40.97184890915443,54.62913187887257,20.870383481353944,1.5,7,False,,,,,,,28.0,23.0,7.257257257257258,-21.0,24.0,-0.20924592005480142,-0.5313587091967575,0.0848009823517325,0.09575457525339615,-3600.0,3009.395891860459,4228.30357541902,750.0,555.0,0.03813438747749893,3.2904886633107795,3.9444511668940523,2.6611775572942684,,Other,
109,315,ENTm5,-0.18303549589941448,47.99426839516259,63.9923578602168,20.769827199812685,1.5,7,False,,,,,,,28.0,23.0,7.257257257257258,21.0,1.0,-0.18303549589941448,-0.3624796404493076,0.0100332321961733,0.009689637077637285,-3600.0,2994.4236213464283,4227.391919971672,750.0,570.0,0.17261296514485303,31.33271288596444,39.899768459053824,20.303916128531228,,Other,
